"","Categorical Slope","Categorical intercept","Categorical EC50","Continuous Slope","Continuous intercept","Continuous EC50"
"dataset779",2.25423276494787,0.941524805072039,40.8432072629899,3.28515053684712,0.952780645068085,36.6095089949796
"dataset780",2.60993408426084,0.911660008007265,51.0620297614093,3.82201957266363,0.960883783774994,41.1411830125585
"dataset781",2.64940013327051,0.981226721142086,36.7060114365056,3.24932083264876,0.956655928782075,48.9186598493656
"dataset782",4.92355858161888,0.918291234105147,43.3699665775328,4.05040300937849,0.949455677057309,40.6432840702001
"dataset783",3.97927769913361,0.955122119296162,52.6865378378092,3.24174512632454,0.963594635678447,45.3432109988272
"dataset784",3.70130339726433,0.956051840027207,45.5116960069423,3.19726164116854,0.962733076535337,44.3868367668353
"dataset785",3.4784944273493,0.965330214921296,53.6941672767341,3.2324028446298,0.929135372324968,46.3475985051086
"dataset786",3.88466512032392,0.939581458843278,52.8904082524878,3.88709660099991,0.945526627889604,43.3335554521269
"dataset787",3.10124592405932,0.945780688731924,42.754647023044,3.18499393151617,0.92254823805058,51.5481734527743
"dataset788",4.28784594210909,0.966868894864529,47.2289865906717,3.67064942588209,0.927662803423249,42.8381934194799
"dataset789",2.92991865782931,0.959105057256039,41.0602421608538,4.98881528007927,0.978711955366972,43.5637018511394
"dataset790",3.59905576154271,0.95836749325177,45.1935408900424,3.48037272844697,0.971023437899449,46.251363137127
"dataset791",2.06693503624421,1.02140317224348,40.1584861037721,4.12414833156905,0.963817978690385,43.7665897130164
"dataset792",4.27984182706342,0.93249864047823,47.8615354175582,3.30336755405435,0.944960601689819,40.5043150911615
"dataset793",4.44208490287148,0.938435012779698,51.6614544419816,2.3515703363189,0.986225345658091,43.1922732226183
"dataset794",3.22509607601091,0.951345563033344,51.1669843915119,3.69914378760925,0.968186628987429,42.2080292400292
"dataset795",3.76241465743293,0.954754503006904,40.4574935435904,2.60985643470188,0.993506886326699,37.6605575895224
"dataset796",2.88379946572871,0.97069630791726,40.6295129972192,3.05978191604068,0.964076856606056,46.6324040105068
"dataset797",3.01063867293,0.977577958985968,51.9071141840455,2.81231435326268,0.979815821690141,49.1896379217694
"dataset798",14.4006579762103,0.950040687238473,48.9055066152187,3.52244169602227,0.966150566166996,39.5449558600124
"dataset799",2.98908568898574,0.968045643914554,39.9289671244808,3.6088790296061,0.947158975767732,45.4354179385817
"dataset800",2.83653573155524,0.973386713377064,43.3852480184588,3.17575466635624,0.937492332683818,45.0000378476153
"dataset801",2.66922934610333,0.972486243579311,45.8557016680589,2.27328715493113,0.974246946345175,38.7138018345558
"dataset802",3.72146387856613,0.977301342486037,42.6056669028233,3.33368443294762,0.954563919191907,40.1812515643634
"dataset803",2.34314076410577,0.951902020527489,41.45986549636,2.40979687410861,0.971200884792998,51.9856960369351
"dataset804",2.83036989694999,0.971700615125836,45.8170197213417,2.67483166600595,0.970320606235643,51.3160939366216
"dataset805",3.09749331022693,0.987284292897762,46.7018762620405,1.78874260263611,0.903457259585083,54.0492705445613
"dataset806",3.29530292426831,0.956277503412997,42.3383973332558,4.67987768952377,0.946714262055068,48.6694540403142
"dataset807",2.57188692545204,0.9846339114845,40.081238407302,3.64304215489747,0.945620125817797,44.5241769040209
"dataset808",4.34659959914675,0.922424613861062,48.2582277125665,3.10451165800683,0.977681316410483,45.5096413602435
"dataset809",3.47260015795848,0.964048936659852,42.3169273321296,3.40383895442468,0.955886548974326,44.1705806582885
"dataset810",2.80544784835089,0.949264082200828,51.9557905032246,3.78535045808578,0.971210171947549,38.8209842627397
"dataset811",2.67416434079798,0.953909386528885,50.0293400038979,4.24020501099452,0.94438534952924,57.3304591516815
"dataset812",3.14365828281196,0.972497001819083,46.6169980975484,3.62676719389566,0.979421786615621,42.7072068011902
"dataset813",3.7879398501144,0.98821936000022,41.2261051465828,2.95128145995925,0.972926460639087,46.4737659823447
"dataset814",2.5159554347259,0.956844316588167,39.6099717015517,2.91307490754685,0.958842773658905,45.3184795270053
"dataset815",3.33177878761038,0.981627276726164,47.4314003078618,1.85097544933112,0.943231384284729,41.2972689010977
"dataset816",3.13748329356997,0.97219085579896,41.3377743399992,3.82308859997581,0.981666081091174,41.3095564173655
"dataset817",4.08171796681948,0.978681937336574,47.7124053695211,4.39199706634308,0.937634311066402,45.5418290293637
"dataset818",3.99217766734567,0.938116159159507,47.02115103245,2.47734357038914,1.00768843753369,34.6362084879705
"dataset819",3.3166971343118,0.971723912916964,48.9663855312402,2.88080088724989,0.978762185372976,49.2490468594224
"dataset820",3.1323551456857,0.962616665684132,46.9310940509256,4.6410888574209,0.957066869941685,48.0992116611348
"dataset821",3.7077341678985,0.943935383997509,46.1677238903503,3.02158464962401,0.960810113382524,46.028838672722
"dataset822",2.95214154346701,0.971437177884948,48.0646570528517,2.68905784951143,1.00036364548139,36.7651216599049
"dataset823",2.25899746440557,0.962115890508432,43.4544702182998,2.19924494921874,0.964387411895291,42.4597326885624
"dataset824",3.11914643363417,0.957552149992569,46.5752618895814,3.27832293608144,0.97414898677779,47.0684644631928
"dataset825",4.05944246667139,0.911282631347379,46.4803771132646,3.22770776793485,0.975168465851429,50.6517684437197
"dataset826",3.53969436587935,0.953177633477617,40.6646323342297,3.58877771661045,0.984742048229369,44.0558862557929
"dataset827",3.21630213388736,0.965629291774809,45.3545924938099,3.68581344350383,0.944758629636758,44.6390542443085
"dataset828",2.48591729335974,0.929144184915404,53.5993559129851,1.6368528314399,0.999736450852964,41.820595723908
"dataset829",2.76400317201614,0.961097177615326,48.7018101509433,4.06789549689514,0.963665520640558,40.7072137739525
"dataset830",3.32386889606189,0.885778526151358,53.7473170621844,3.55945492296635,0.973683152559357,51.8501285395707
"dataset831",3.49031749532156,0.975952592635,39.8307432746572,5.92390412723106,0.933203501711157,46.102478962124
"dataset832",1.91537707171808,1.00004928162641,43.3445033828848,2.93056904218291,0.975554582146275,37.7100391674097
"dataset833",3.01083405956704,0.948809353089749,51.7885832903082,2.68303464872476,0.971062403088326,43.7194710426417
"dataset834",2.98082927753859,0.960208668945325,41.9340384170847,2.30816491358569,0.968087355462219,46.2910206777788
"dataset835",4.09996514159148,0.98859921036385,41.1933564505751,2.78234230584454,0.951977626526943,45.4834815061421
"dataset836",3.27963969849527,0.966164899197466,35.5016126922267,2.328306339415,0.970775745828942,53.9416170480452
"dataset837",4.17620627450836,0.927741503854186,45.1673911537159,4.20042870945707,0.9492871698629,40.6394417856766
"dataset838",3.98522908127673,0.939930426391456,46.7413953914961,3.84531547034606,0.93502037427329,44.984773190429
"dataset839",2.73583439116356,1.0079252050296,36.6298254638235,2.92030472485392,0.962566450373795,49.5995361485511
"dataset840",2.89155980732359,0.904191716186386,38.9168798920194,3.84467367104852,0.946290139910788,39.1324416719933
"dataset841",2.6672487361305,0.940744845153668,37.5495354671928,3.19378493182903,0.979700531963415,39.8691157148981
"dataset842",2.67524571834006,0.973364158323001,49.2631600645114,2.32466645556414,0.983800428355719,42.513536752049
"dataset843",1.96179024413696,1.04892199757533,37.2225731394022,3.09538905987664,0.98227129845305,52.1217964847023
"dataset844",3.53109263522522,0.957794014935002,47.5447365464812,2.5082666667691,1.00216780230368,44.9403188350948
"dataset845",2.67532714648764,0.967309383128421,54.2499895866143,2.90653305727157,0.996990949317263,41.7522759219745
"dataset846",2.75817197751664,0.935163907748956,43.3458772144878,3.10182488317276,0.99023878250863,44.6469576200983
"dataset847",3.37978120867602,0.928192198194928,46.3134491814646,2.97858896011747,0.963729590836259,43.3351446168593
"dataset848",2.3813504679721,0.957227402166379,36.7955815742531,2.74450093738684,0.974759388519105,40.9309912312576
"dataset849",2.65353959169573,0.952219933112978,46.6342481673852,3.25410382610573,0.973755840827627,47.1566201335833
"dataset850",3.37972986335716,0.967762173480725,43.9224080741655,3.58392992508599,0.942335628050714,55.4434677154007
"dataset851",3.0747059377827,0.930037575020992,55.2563021870305,2.52898527088807,0.984949856503393,45.2521388015416
"dataset852",2.24508053826672,0.934669342458899,44.0626694422494,4.10178343941303,0.956102947797548,42.7815506093782
"dataset853",2.30187647479354,0.961283676085748,41.3245357689475,2.89699015795753,0.939337350913153,41.6167307908317
"dataset854",3.04606996460609,0.965847616976324,45.4175480097325,4.39927820227455,0.943075371000351,53.2719287983802
"dataset855",3.99140727897966,0.968882094042654,42.6873417951821,3.53212102567647,0.978713902242073,41.8171170726791
"dataset856",2.74449385974007,0.960187439492015,46.4791269987953,2.51929258856381,0.991746373518931,51.6624434747312
"dataset857",2.76893019176978,0.953249601860832,41.9225531069652,3.20297755315248,0.955101233283724,46.7809484523686
"dataset858",2.93145150088737,0.965983082041047,40.2038541503385,3.49623656984463,0.967914965959845,45.5984533881577
"dataset859",2.69477053451587,0.967195126570297,43.2737815383386,2.39292590967197,0.945118570889797,46.2728951136432
"dataset860",4.17639367465304,0.907496638257667,52.0117928398916,2.44243251666285,0.967183541777113,49.9080812713255
"dataset861",2.38653849973354,0.885666205781073,50.7887652310835,2.72379891263452,0.961790095761099,48.8259930052909
"dataset862",3.56245094662599,0.989292868580143,44.1153832751405,3.30899455745064,0.941464136352483,44.1581026738563
"dataset863",3.10084849802243,0.987972155693006,41.3540842207804,3.69370647020367,0.957203778733886,47.2339822071136
"dataset864",4.06947186931726,0.931052782480945,44.6788264833835,3.24908996250303,1.00194922219325,43.9227481434937
"dataset865",2.81297722893326,0.927981702531307,47.9670272260041,3.82553380856935,0.948709888953743,39.7969375124379
"dataset866",2.47186783707886,0.975422517550039,41.3410493217106,3.08927957203005,0.96938073346351,45.7144006352477
"dataset867",3.3490173509755,0.959637992139375,39.8862228119252,2.61035905680844,1.68206071800617,28.957687573557
"dataset868",3.17108828124416,0.968253454407695,39.8443645122889,2.93374224438393,0.955481993504533,40.3289480129285
"dataset869",3.32140780717844,0.946868573298603,49.3603555193899,3.66625431162791,0.959951333088507,49.2000561737844
"dataset870",2.38204130658503,1.1538258078776,42.523373717632,3.30547477162508,0.968049779256835,48.0791217701918
"dataset871",3.20840485116877,0.959919238616123,47.3503634319271,3.97090075381928,0.950959920134426,43.5803258723517
"dataset872",1.91420705938001,1.00001891225718,37.1762822095815,2.91109147983018,0.950240271859911,53.4255237152424
"dataset873",2.80510489393135,0.924019576263617,47.3281948974002,3.36954810549273,0.960796052572911,45.6893476061687
"dataset874",2.32224642453333,0.964708991931187,38.8374894414392,3.30661514933493,0.971419285712074,38.9539586805309
"dataset875",2.99415104004412,0.94936883433958,42.3152004165391,2.76141620661081,0.979041876844651,42.4015932650387
"dataset876",3.88065993549866,0.943001966157223,45.1723100507584,1.86737844081214,0.988510469769139,43.4945578944771
"dataset877",3.76287365776806,0.956503963119323,43.2930295073462,2.10241366250033,1.00015300926676,49.9106838554803
"dataset878",2.78721220459754,0.988025919399512,45.7089917615524,3.61759575475192,0.952743065184317,46.8442425284182
"dataset879",2.21974234606921,0.977765807805988,44.638344849256,2.99738346993666,0.955250860351023,44.6342705530211
"dataset880",2.8457511017893,0.985431704185618,47.1634384509328,2.82930989492672,0.954708846967346,42.6657270716874
"dataset881",2.63929389770758,0.963152745773512,44.9999277001193,3.16934797447979,0.948203447912252,49.2834037720178
"dataset882",2.55565918895642,0.938205334461235,40.934298651735,2.5583147984609,0.955985223683983,57.897099426877
"dataset883",4.48218321741841,0.946450038079212,46.908796386216,2.42610666611977,0.989209625708579,49.779480524962
"dataset884",2.63075040041497,0.946856351155916,45.1393857211393,2.48577959475665,0.994127748301594,47.4259343492063
"dataset885",3.24123146158792,0.970982869943868,37.6382044946796,3.14067310567624,0.92679093733539,59.9031380995249
"dataset886",2.24719403483387,0.965914988836156,46.3714655534314,4.49958691009183,0.938657093596902,46.5197037688058
"dataset887",4.43322925436544,0.923898968544665,44.6521930700185,2.58147071612835,0.977060093957608,44.1006699426703
"dataset888",2.78720778197551,0.988001275441333,45.70899783283,2.05393670445512,0.996355432266778,42.574751538361
"dataset889",3.07243920439779,0.971886044995709,39.4381393456226,3.37538706882836,0.920788791518193,45.2328153580574
"dataset890",3.43650409752907,0.942463566401955,46.443484933555,2.28490946390408,0.981929430152015,49.0171775383507
"dataset891",2.96955444424604,0.946945174842885,53.5208432856915,3.05438764609103,0.950997310758914,45.2645780792967
"dataset892",2.91285365207249,0.965497411175612,50.2830066767619,3.57780005015253,0.973090230190005,42.6018256078963
"dataset893",4.26146122889349,0.980946271494462,42.174354177879,3.37661183422642,0.957590015883073,47.4023888970068
"dataset894",3.09314815128567,0.985209635015609,36.1407192044434,4.66033853177624,0.988734911608218,39.313790874011
"dataset895",2.8419870181635,0.983788298276026,49.7961407499476,2.92639026674604,0.943632034618051,46.6602472260615
"dataset896",2.13769457795923,0.951241256259205,47.8002965947033,2.4346338144094,1.00026653658828,39.0010189646757
"dataset897",2.63769466360603,0.959213346894367,57.3869418818522,2.92834276116927,0.96807817583719,40.6366259459618
"dataset898",2.62195525883221,0.966183463519155,48.0635944708858,3.22183755769344,0.92225552616849,50.1819632356379
"dataset899",2.04932761458956,0.999894088049317,41.0288121279257,3.84199601550833,0.976543963034412,43.0388186470507
"dataset900",2.8633600210193,0.978516845218941,45.911298875916,3.39519880606522,0.95261043501983,41.4443710533102
"dataset901",3.72443751755486,0.990491406060339,44.9816456134987,2.23090600710057,0.981593632591845,44.2709938434758
"dataset902",2.54739068661169,0.936611105845563,52.0084814600447,1.92243954852453,1.08127119104687,36.3552162840367
"dataset903",2.84839686482362,0.954270657293041,39.7133155192426,2.91140646321081,0.959460291681191,41.8756056743806
"dataset904",2.83167829132355,0.979281770420235,48.1259044311365,1.99656158638073,1.00017667515192,46.9602837153364
"dataset905",3.36470145943368,0.982607311390621,45.0589577223707,4.5701586941608,0.929569842052703,45.669794076313
"dataset906",2.59473069140628,1.02068933468139,36.865253322837,2.23853897445159,0.944834704882311,57.3363253701546
"dataset907",2.83069883258943,0.953337029234649,44.0355727964914,3.72431933468172,0.945105919734363,42.3804589017903
"dataset908",3.15783419565547,0.976762976954207,44.8863099323542,4.57367211300576,0.973619716741886,43.3011941607443
"dataset909",2.571538413736,0.965049912040092,44.7992906471632,2.75372508174104,0.964861517265588,40.2401338648562
"dataset910",2.46751764169252,0.972141971749646,40.748373436465,3.04916202220046,0.949142446740163,45.5666892858798
"dataset911",3.75800733359357,0.961237810403202,49.2851754923718,2.85914003619768,0.986481686231792,45.5537172251234
"dataset912",3.33397628949146,0.951027767487354,43.0326216843263,3.32998582638526,0.987283524769489,42.7741618902878
"dataset913",4.13524401545025,0.979307506308582,46.5275351698664,3.6185978399231,0.938848874779458,36.3472218520676
"dataset914",2.94977390869532,0.977228868372266,41.777174612824,3.50153847155292,0.934271726593668,50.229079883502
"dataset915",2.01586624435704,0.999652166998196,42.0361056125265,2.66752653599004,0.967279292124766,43.209798532134
"dataset916",2.40015631276172,0.979503076636004,44.0654508498063,4.44555802836234,0.990775658554965,43.970784293649
"dataset917",2.62577645859068,0.984916420975586,44.1149721324592,2.63222490314514,0.978751957147584,48.5086932109212
"dataset918",3.66857340612746,0.970162876942132,41.5081801103505,2.87461010293964,0.978993741037285,45.5851216994826
"dataset919",2.78091533305716,0.956521438147895,42.527916037001,2.84166267206872,0.977262399785892,39.4785452848172
"dataset920",3.69691900797505,0.982641147728888,37.2106668103837,2.73597161837859,0.970525125652532,40.5022403221648
"dataset921",4.14712714418429,0.977731307076462,52.5092940740624,3.16948940501515,0.946452700306177,45.8849661005355
"dataset922",1.85582314856915,1.00122322839295,45.7470808355259,2.65790832561064,0.9790912109145,44.7725392286801
"dataset923",2.80109740186846,0.962250053576887,42.7999406680139,4.69986030260851,0.954593774126778,39.8718001765165
"dataset924",2.88502631423203,0.98483597562281,46.0830385859086,3.69242254733804,0.947095325866102,48.989469377485
"dataset925",2.13624225631475,1.10294830085156,31.3797547809853,4.55611332754661,0.965115513793748,45.6572474802514
"dataset926",2.87715469434389,0.944781175038125,45.2258802640941,3.51028377726213,0.961192138353805,38.2674095341657
"dataset927",2.99179688292806,0.936583380319857,46.3870782906989,3.6364933934819,0.958806600815155,49.4269390332714
"dataset928",3.36694327655006,0.97893333545104,44.5137038752009,5.18415446496753,0.954137082668905,50.9510000176959
"dataset929",3.27143818101837,0.973205430110104,42.1733021670226,3.86737905284575,0.917540586324979,39.9968019896968
"dataset930",4.3053237919995,0.948561067938891,51.2258846116947,2.57899940154368,0.924957811290537,48.1732657180244
"dataset931",2.50619764750951,0.948686461000697,49.9121965313319,3.67230340094057,0.930658200477181,50.7733563542248
"dataset932",2.62671269096571,0.988357182523599,41.5685850939419,2.36568487133682,0.960639269577676,42.5859982576374
"dataset933",3.37921007843628,0.964625626050872,43.2907811675053,3.73546598266525,0.911658424707844,41.9381858959608
"dataset934",2.4061307578485,0.965359063534716,42.7539527342083,3.22561223483493,0.980529498044421,42.7741884079983
"dataset935",2.65561636392671,0.975038107925458,43.3038795827603,3.20634192588196,0.945484180841434,53.8547298114308
"dataset936",NA,NA,NA,3.54271678000875,0.949825858790068,41.7696108910685
"dataset937",3.4152829199468,0.935313710789558,46.3842397114843,2.64207086977931,0.971337948682969,58.7347218627922
"dataset938",2.8298512374368,0.960079266518726,46.4244327400627,2.77709790592438,0.960017535769412,40.8884021458402
"dataset939",2.93820610634749,0.99326182642542,37.9581495733056,2.79509970649927,0.952935016146259,38.7789657959848
"dataset940",2.55096434865169,0.977504926884027,42.0414379048367,2.90960550790049,0.966485376569821,38.874812572859
"dataset941",4.99804706203945,0.974831096458742,45.1562487698793,3.30876068807446,0.931293981021514,44.7318848082828
"dataset942",2.74859887190104,0.945017888056886,51.4740911459063,3.38860858510156,0.979085964790693,51.0091135830905
"dataset943",2.74578635523524,0.965453155196491,55.8811758341428,2.96100296359537,0.970314011729155,42.3730968340824
"dataset944",3.65724366614014,0.94839715751113,44.4192995743266,3.91652884499646,0.971586004549541,48.2419723676323
"dataset945",3.61075398885679,0.964421035952209,48.823215070903,2.94177858531391,0.908087223006559,53.607875020518
"dataset946",3.10094704790938,0.95802138358726,45.4137342927533,4.10000966029335,0.973556807432999,40.3658106317876
"dataset947",3.82322373175278,0.931776889649892,54.3543438786106,1.77970601164727,1.00056204795261,42.1445031200063
"dataset948",3.63064586764664,0.952135203159714,41.8001910847914,2.43471106591587,0.976721101939704,43.3270885250473
"dataset949",2.33957028038396,0.940173674681334,46.6072967598251,2.48667108627226,0.944515254912264,42.5470406025439
"dataset950",1.65248867001365,1.00017134204546,52.2242211691727,2.78579408293007,0.946988636848637,40.6371757223379
"dataset951",3.89434331830629,0.956361523280745,51.2591915183561,3.67914776075797,0.965845137216772,49.3807705294266
"dataset952",2.85596779814558,0.947715708773434,43.6959235318675,4.02180848128064,0.953335551807778,45.4007205469508
"dataset953",2.83374714283548,0.897650314802087,47.9143104538622,4.12065738368594,0.95418916888038,40.9886842585536
"dataset954",3.40037863645929,0.946740721836789,44.6958654973297,3.35530909386501,0.976853372575967,44.2981595342037
"dataset955",2.94793791501545,0.931359291008292,42.6875133696378,3.52685228486396,0.912215584399093,37.7976334941792
"dataset956",3.80140723968534,0.941784905772788,47.6287345595998,4.11972930070435,0.966346924354887,49.0519454765105
"dataset957",2.82373872036966,0.938671213984851,42.8000798559115,3.32932338733863,0.954193468636493,38.2761793720657
"dataset958",3.17142848270688,0.953793753118993,54.7411433244326,2.73004088729638,0.959941615424825,47.8695928793102
"dataset959",3.43726588583206,0.954417393249241,45.7991736746696,2.94588409650241,0.942972899529353,49.2603278402004
"dataset960",2.6687034181486,0.957706073344985,43.5366654004434,3.11068826503684,0.981847559010733,49.5817444197031
"dataset961",3.34745166370823,0.958863598959103,44.0958555472295,2.92464840548684,0.939813233866501,48.6105734585404
"dataset962",NA,NA,NA,4.89645613833741,0.974682869184569,43.111407259698
"dataset963",2.90657558512198,1.00063651544179,40.9063043886651,3.17408422944414,0.948744135866867,50.4818585262531
"dataset964",3.64242906543764,0.931044808600239,43.5971928303945,3.06618167378403,0.961228783813207,42.5361071843765
"dataset965",2.90091926560186,0.952481302349788,49.9824919628754,2.85697715772885,0.951055520772622,47.9692641752792
"dataset966",3.31577050587364,0.990937222136382,39.0328649617183,2.46584337934112,0.944614032565691,48.7543204875109
"dataset967",2.95833569352326,0.986969985970755,45.7270532470839,3.09502378821634,0.973150127478217,45.100793132945
"dataset968",2.76775419618164,0.960262490691077,50.0957409399982,2.98742142004309,0.963166069272755,46.8715726424593
"dataset969",4.26281969898112,0.967142645637588,47.1887138670967,4.32311588239746,0.913065992220298,43.7861913382223
"dataset970",2.66959974631963,0.95491663816166,49.8501663300808,2.63382282620887,0.976499239890537,41.8369040892682
"dataset971",4.47085037936734,0.981193562798754,40.2134325476794,3.02355792311914,0.989886760655249,48.2827068778948
"dataset972",3.0593056484883,0.961250214915666,43.8644569218206,3.35870459851937,0.914284678096053,42.821731082398
"dataset973",2.90320280543764,0.978597547393065,45.8683103210073,2.38993732996918,0.945973078961124,40.3148056731199
"dataset974",2.22896653765067,1.11153800782269,40.8973859726195,3.30638639470427,0.966040807626488,53.6647509824386
"dataset975",3.57801051915689,0.951674104333023,42.9056550967892,3.03786658487521,0.944633338381094,46.3394270051501
"dataset976",2.56721018090687,0.965377801508608,42.5743775695392,3.00671889439182,1.00171277155368,46.4078697297963
"dataset977",3.08704682038227,0.920641235542921,48.8918846836824,2.2677247419677,0.985126794130296,42.4657198486032
"dataset978",3.41526186158069,1.00013389293937,41.9111855950839,2.73035203527831,0.957277544904347,43.5327188791237
"dataset979",3.90437930448669,0.916500801823582,44.5611212625652,3.06724443203435,0.983202594448134,45.80135657146
"dataset980",2.71961696282296,0.972436688485982,49.3552507445284,3.22776284724804,0.980098736331603,41.7902629893303
"dataset981",2.94228808928904,0.933852478237011,45.6703817446386,4.36097929940134,0.926466410886149,49.8983029741095
"dataset982",2.5566951177064,0.96758968322379,44.4830276863619,3.99476116015921,0.964738260793917,44.7450281213035
"dataset983",2.51709262712691,0.914714197368405,53.436364956784,3.50829183654664,0.947811476537413,43.1488355522028
"dataset984",3.46186584840851,0.923747018739214,41.4046930653468,2.4371711599154,0.99288153019049,41.9997008620132
"dataset985",2.83122147151986,0.965833339188614,46.6955610352234,3.80247874622037,0.951957281151868,43.4827863371404
"dataset986",2.5986794364902,0.916045025056358,38.5777018422794,3.15015473071154,0.962838111326694,44.4152121777777
"dataset987",2.48092525642348,0.986674872631139,49.8588899785921,3.84733902972431,0.95390012693956,45.381576758692
"dataset988",3.78603602703658,0.959890684448295,48.3191347582952,4.06170046460836,0.912794443565401,47.4433690724746
"dataset989",3.56887187372822,0.956445254499743,48.9152709683237,3.88360545339557,0.938351274266079,54.5520419306869
"dataset990",2.90413726625987,0.96259901832892,41.6496814888591,4.18373841941867,0.918825159027622,44.0391147013358
"dataset991",3.42018044750009,0.963044825339405,42.4534337979122,NA,NA,NA
"dataset992",1.97958573255013,1.00005440825137,43.2875328730631,2.32984959961116,0.973798488942625,41.7940123842151
"dataset993",3.74069849406414,0.937505421396898,43.7707608086625,2.92055493053567,0.948856896121591,42.3513463728027
"dataset994",2.70206098612327,0.979586293331905,36.0015308834583,2.63352780637677,1.02906673546806,44.7989785718776
"dataset995",3.18001306511537,0.976925137836846,44.8531559719186,2.56161242836548,0.966455456295395,42.4081654612965
"dataset996",3.02836805441645,0.927479088903349,47.805470360564,2.51589038251281,0.993942425625462,49.9110616706565
"dataset997",4.00684380521599,0.946002788624985,49.2845440969681,5.47734931327548,0.896831824859718,57.0575141485822
"dataset998",2.19064348088774,0.964640029552122,46.7070473598837,2.87815406055505,0.97719101061915,49.5419697599885
"dataset999",3.497840347926,0.950617578612657,46.3461496950778,2.64597428500889,0.958622285607948,48.2919551860459
"dataset1000",3.74950114033517,0.949817878152309,49.9299927141205,3.12687628769845,0.991363708850792,42.3436053105274
