"","Logistic CAT","NEC CAT","Pw CAT","Logistic CONT","NEC CONT","Pw CONT"
"dataset838",45.0133810714524,151.928630809238,44.765799573791,49.8067802461119,47.2494928996778,50.1408266986666
"dataset839",34.4316643768237,165.407631539443,39.6436149864292,47.5216092684735,45.6554435230298,49.6083296586324
"dataset840",48.873495971914,54.5139039162422,48.4080039809365,47.9268615661647,45.3040761575505,NA
"dataset841",47.2712952124091,48.8293483011992,46.5005632143597,45.8661621699618,41.4578400703828,52.5928564183018
"dataset842",48.3309535069755,58.1329023676943,50.3023703773826,46.3460141229276,62.5945774908929,47.9909889587962
"dataset843",42.5195405392858,151.690606595987,59.9421320366205,43.9677077159819,41.6558543416991,48.9130881381019
"dataset844",46.2327907931585,83.9573050929153,NA,40.0938740168768,90.0364415976483,NA
"dataset845",52.0696137064881,136.683478052715,53.0266514744281,35.6048525608422,35.5045778489579,41.1884865157247
"dataset846",54.5164996903015,53.1333359176847,58.0752276565657,36.5718236532426,32.6379588403161,46.8883347704354
"dataset847",51.5104432062008,50.1259651573245,55.1981360130434,49.5752361297165,45.5918192910185,54.8248337539154
"dataset848",50.4144229075327,53.0093401040039,NA,45.2572056430963,43.1172848835055,50.4712549241162
"dataset849",49.6008129755453,49.2209686085088,53.7731167702485,45.246865551102,136.197765328008,NA
"dataset850",42.3850636782125,156.514949318917,42.6436211872823,49.1513841618487,49.5306979315064,50.5004974462984
"dataset851",52.7391119122476,55.1750674569943,51.4104787931025,41.1360247761448,41.7108743395446,43.1637224116518
"dataset852",51.2410490574898,53.1746625318173,NA,48.6065644539953,45.7685110350143,NA
"dataset853",55.4633019221273,52.5498958066622,64.6943876604024,55.4834209187149,52.730797837353,58.1663449291983
"dataset854",44.7217658756019,149.081909262852,NA,51.1540832959951,54.872144088292,50.645293765545
"dataset855",42.0116159919497,168.347247632476,44.1299914550517,46.7327104992504,47.5006218991479,47.6148060987657
"dataset856",48.8794739336985,48.9061820354504,53.7321474135111,38.8332611846466,118.573132692366,47.7631923409211
"dataset857",53.984454371967,54.3446294013478,57.9463663108394,53.876322604571,52.0249209998548,NA
"dataset858",52.0167822148018,52.2057782113353,57.8619267894754,40.3721311552081,134.671433498446,41.7332025251687
"dataset859",51.3476913751603,49.0608290714979,NA,55.6937217588754,54.7712125271574,61.4331699244976
"dataset860",47.30155003875,46.8101219671412,48.2981442368163,48.4541342680394,46.2497781796634,54.6963891804704
"dataset861",66.8359662163199,66.7453141148449,NA,46.6114353612904,47.5522694041944,NA
"dataset862",40.6979324525065,38.8564845228825,50.6778791869195,52.3822778165745,49.0293329045718,53.6439480796482
"dataset863",40.7510131441499,40.6344966500218,50.0346422886764,49.4768295058892,54.9188514884075,49.5877924111242
"dataset864",53.48552586089,55.5046537196325,53.9675758165845,33.4047163344712,37.2835371227128,NA
"dataset865",55.1931194083085,53.5660221545414,56.5037750048797,44.860848607007,44.0161455239248,44.9760617614733
"dataset866",45.125580106877,43.6871674031349,51.2247295126984,49.4197227617485,138.189701982311,NA
"dataset867",51.583623253696,167.413060778139,56.767206790494,23.8375493388535,24.5529596604696,39.2872606200348
"dataset868",43.9771295458634,52.4170950562537,42.0673931673252,50.7469047824646,48.3826786128331,53.9087493065648
"dataset869",47.9577324634127,142.868734563488,50.6286774694225,49.1873368051983,48.0027678756941,50.4942156201846
"dataset870",28.6667786283445,28.6732062711535,40.5029116250139,50.3895773891095,52.1747725638812,51.1643765031334
"dataset871",53.8503260590538,155.250893671756,NA,44.9833110254616,143.22724559354,NA
"dataset872",52.5189014789109,53.5828266371017,69.3902717936009,47.6952624635613,46.0241324631111,49.2937692547475
"dataset873",51.5828896505677,54.490305293162,48.201058735562,46.7526996527086,135.779204369845,NA
"dataset874",46.9041149877713,45.7312915952645,NA,45.2730518850425,150.67926102646,NA
"dataset875",45.8483420106864,52.9019709585688,45.3640958033559,46.821769484051,44.0232640254058,NA
"dataset876",46.681867886713,156.208899455134,47.0546975082764,44.9445771196745,44.2725649606195,52.9159367589395
"dataset877",43.5959971660379,160.132216467187,44.7507225477581,38.4710932799999,41.7353309876671,43.6700816633952
"dataset878",40.5257923209887,147.633295939302,NA,49.6961245873676,135.924674946616,53.274529434105
"dataset879",47.6186805056995,49.0273863868699,51.7257891644366,48.9376464331511,54.8839088421587,NA
"dataset880",45.009127779365,150.24188263534,NA,46.8639017650191,44.9748717891539,NA
"dataset881",49.1397921230454,48.3861480466209,54.8030825529385,49.7945862757956,53.8494743886485,50.6595868928122
"dataset882",51.6457014905543,51.8336899165574,57.9839311211598,48.5092355165417,54.7173137918525,49.5771719737122
"dataset883",42.8274093883701,82.6601382584969,44.0637149253539,45.5785365515346,124.980859753441,50.0524414737604
"dataset884",50.9816928245276,58.8174660886775,50.8860764067003,42.9505164286752,44.6854576962219,46.6962384242875
"dataset885",41.0959570689969,51.5440312554495,40.0826356476657,51.7874451468858,52.0516086402327,51.9290025578669
"dataset886",45.7921988806905,54.6446301210363,49.8117376675166,44.7614584248521,51.7407455587647,42.9216091989997
"dataset887",48.2827182054493,48.8183621211536,49.6563515651429,47.3067444683264,46.5563260344992,52.6232522414901
"dataset888",39.4792970011739,146.586799651785,NA,49.6576937263865,49.4945829794336,56.621064260832
"dataset889",47.480765206937,58.5854551875342,NA,53.2683677909998,50.332233130989,53.9760579054273
"dataset890",51.8843910389148,151.523582281111,55.9932494010774,44.0884092014019,44.1109994677379,NA
"dataset891",50.5026102751126,48.3153283067487,53.9824744003261,49.3119295127493,49.1602794661636,49.0231456817557
"dataset892",49.568790245782,142.628557644636,53.6491713419955,38.4768436154816,142.147065421465,40.7777374313397
"dataset893",37.8866297181309,37.7878801913987,40.9488220892623,49.2623025465844,56.0558643031885,51.0375672636554
"dataset894",46.6012512730401,174.976609301223,55.6922711361148,32.5647221148877,104.620151760466,31.8616764625255
"dataset895",42.3768808863574,143.340386297006,47.8227012841091,48.8879060956617,45.3964232748178,52.1576303063881
"dataset896",55.3506807384645,55.8094940786481,63.1578674520822,43.5864295900645,47.0167594397726,47.7296067401276
"dataset897",47.6134666158181,46.9990279776466,50.6117078678717,48.656699675091,45.5388239772539,56.2174331468386
"dataset898",49.0558271763168,46.7665233997892,55.8699843001394,46.9698221471531,45.3847715463001,49.2763390681835
"dataset899",45.1681666439928,48.8235263728197,53.2133110125013,37.8850990617757,37.0118757019693,40.7440581081658
"dataset900",41.2087909974909,146.745769538112,42.7936822709685,46.8165456250779,45.69239600403,50.2899376222852
"dataset901",39.238161052712,36.942904639717,48.9551399008133,46.9672095074933,44.533539119073,NA
"dataset902",54.6548711557505,53.7449718013185,57.3935935041806,34.9036750879643,35.0162816877854,48.6124527063056
"dataset903",57.4238781014884,57.816551375836,62.6488551814112,47.9493272302899,47.2249134935698,NA
"dataset904",48.5979812055462,46.5921581355663,NA,40.2992605011069,42.4151340032624,NA
"dataset905",40.3018391054737,40.5051614723675,44.2637737420419,42.3706491914523,45.4461218127252,42.2712006663991
"dataset906",33.3565547623664,161.495922815088,40.5979861465062,56.6510679115063,54.4534212899563,59.9035514201716
"dataset907",55.8037412059965,55.7114067042896,59.7315465804322,48.6095930269973,45.7083077126319,52.2339761905484
"dataset908",41.4146852010927,153.125571222987,44.7535646846113,42.2375399973474,38.8901560024465,45.8086724149721
"dataset909",44.3902341326706,44.0251675344186,47.0893428863698,50.7129047697339,46.865757490768,NA
"dataset910",47.2223302231771,47.5858221209474,NA,46.8775198339316,46.3613138030637,NA
"dataset911",49.109367905847,157.776991895664,47.9977199207647,39.9505451862478,39.8212983606731,47.0565350860939
"dataset912",49.3570130152475,156.92657739465,52.3885063670135,39.7980212314191,39.1696364836857,42.81196759489
"dataset913",36.6939796608245,35.4354053722718,42.0732109165155,47.0558245806779,43.8037398180832,NA
"dataset914",42.1971635526443,48.0950549755675,39.1448200384732,58.0703999799117,57.3266594301844,59.3224443946074
"dataset915",43.6462621132901,45.1490259200847,47.9469127171395,45.8942705981368,44.4446078396226,NA
"dataset916",51.1687580248269,47.8647487940743,61.2929995170383,36.8016956749516,65.8854136648076,37.6553943710436
"dataset917",46.4889999457679,153.012430520101,44.7978963972228,47.5361707280729,45.4784159594983,54.170175491168
"dataset918",40.8844810814157,165.306099124144,42.1615967182284,39.496400782082,38.007755476382,43.9017648122328
"dataset919",47.1130477015234,47.1784797757976,51.4681209624823,47.7628678188935,44.8798728673928,55.5238827505603
"dataset920",36.3979318077405,96.1151531736423,35.8571161483511,44.9467729844875,43.6898882308742,46.3772488778952
"dataset921",40.2987839487796,74.8951112351089,42.1695834532699,53.1209039348091,63.3428375268115,51.2655551183485
"dataset922",45.8894363449435,46.367612487849,59.9965893224018,42.1980947843158,42.6586770735107,NA
"dataset923",59.1072873337225,160.336285824655,66.5046526279168,44.2420163229279,42.9417787631788,45.2142517296566
"dataset924",44.3566420635539,43.892034041179,52.6052623679933,47.1308481479538,129.384410138505,47.2746410211709
"dataset925",36.3992466451718,164.153178294155,53.8379806992117,38.3001323734852,114.129281791204,38.1208880939483
"dataset926",46.910210529431,45.7378025976917,50.0010629841652,45.2563060949173,43.3143287284426,NA
"dataset927",53.9608646682995,52.4785328669858,58.8332088661966,40.8876001205687,126.550046554102,40.4793963047454
"dataset928",42.9844880765272,41.4531337869193,49.3337433560752,45.1030261263382,140.281460892144,44.3108144411541
"dataset929",43.9905455832675,43.1535002014651,NA,48.875412459412,48.1034688571056,50.9754269744062
"dataset930",51.1527372993218,84.21434310615,53.0429333581094,57.6287686010127,54.7356992529761,60.7154640178081
"dataset931",54.9577600550628,54.3117264703741,56.704838575963,50.5362503983364,47.2036122913809,52.5683507992008
"dataset932",47.9248826788025,159.482698697841,51.1980952169388,47.8941279076532,46.4582302223043,50.7322935857748
"dataset933",42.5625790671346,42.5562945711391,45.3137913831825,53.5351061204838,52.0571746462276,56.5199962957519
"dataset934",48.3843174051594,47.2106979343686,54.8682332696974,40.3730044271084,36.310137182271,47.1618692482615
"dataset935",50.9046227245768,152.915870005806,NA,48.5936453104276,46.1159468415411,51.6302767122863
"dataset936",117.154377050579,68.8075649095844,51.0259184632927,47.7436424074168,53.0870188250444,47.9785768337048
"dataset937",46.0086695950693,48.9994151161119,NA,45.7155874166369,42.2938211696818,48.9527823435482
"dataset938",48.3984474551064,144.517144491503,51.2883267710316,49.2641632342994,46.9497909459378,54.0549345494329
"dataset939",41.6923651193876,168.893570149562,50.7500673288193,50.2861463880211,50.2472648050058,52.8592914390901
"dataset940",47.0696975557415,48.9616825751576,NA,50.4514878380494,51.1339427778807,52.1665548774906
"dataset941",41.3468213796287,35.7332796133231,49.0725485074923,55.1569559505178,53.8966059656686,56.5927508422327
"dataset942",60.7795792760553,141.662815535567,64.8489353690985,38.8767135002477,126.577646397585,NA
"dataset943",46.6360152884366,44.9137259097023,51.0593617488888,46.2071526472955,41.8732280275518,52.5962923812355
"dataset944",45.3579038935119,154.294674002321,48.2453159290218,41.5394871709846,91.1173377507635,43.4484418439165
"dataset945",45.8491800144123,154.783940281639,44.5007377392589,52.1667111850234,50.3536756422628,52.9005877048998
"dataset946",44.6989609190396,147.191468244013,NA,38.8834610149269,154.763887585076,39.4213389838552
"dataset947",49.8024404683891,138.309814864149,51.5564158712739,51.2995758674955,54.2575548956218,60.0901552680767
"dataset948",53.3518568876014,168.076495306196,57.5304273529332,45.7633093746644,45.7639961115785,NA
"dataset949",53.428867480235,53.5799312156468,NA,47.6689347231511,47.3991480729447,48.3245534103089
"dataset950",42.7456855254861,46.8653715509143,49.9165627366709,55.5719412350812,53.8471266841183,62.2741656966402
"dataset951",44.5186903024032,75.7024329049818,45.7475622193129,42.3680886027992,40.0180836214639,43.9914736271178
"dataset952",47.0508599167972,51.5731969824894,47.2338648756807,48.6885189887444,142.989492351774,51.0930585443666
"dataset953",57.3239036229904,56.4332230206345,58.1203334012369,45.49214532033,42.8571986341559,50.068406413333
"dataset954",48.0485922087871,52.159192018554,NA,49.2897176749616,51.6515141811053,49.916997817317
"dataset955",49.3454729455521,49.5481220681442,50.8003575512776,53.1126584805178,52.1456576639765,52.5883738611058
"dataset956",52.5075135131337,49.48392424899,57.0973572760614,46.6180967661946,141.327957178386,46.9847072873273
"dataset957",56.3126214474386,55.4384319076259,60.7180232841961,48.7250353502716,44.9078227770025,53.9382532583733
"dataset958",50.419897095968,137.210936006348,52.242332423442,45.9375639996891,53.4070755392336,43.7352256432571
"dataset959",46.48006484101,153.434059237068,NA,58.9174352816792,55.4160815082173,61.0471982950177
"dataset960",52.8202820756168,50.8453042864992,59.2996248982932,44.0486793429708,40.4493275298318,51.5970920578092
"dataset961",41.7592491418923,150.768993818773,44.6678594750473,46.8031268232305,48.5675696747334,47.7151413279707
"dataset962",145.58613254766,46.0267420088863,50.0306196759924,40.0544216478699,36.932356868393,43.8075697858408
"dataset963",38.758435514954,89.4940970185306,40.9558770271465,53.1227403225202,62.9260303050842,52.678405362947
"dataset964",48.1641369370715,47.4656783696285,51.2482204881938,51.4414849127726,49.7622757528352,56.1189683747729
"dataset965",50.5070229390384,139.660751614886,53.8051987577174,49.8140880707781,51.2544570918237,51.1418855053205
"dataset966",40.8867833370759,39.7140647421765,49.3367399382677,51.5986547641925,51.4473369355943,54.8727314631252
"dataset967",41.5423669259068,41.7243447446631,47.0648481789797,43.7695324076472,39.8521453806537,50.5662105850542
"dataset968",50.4981318868897,139.906830256583,NA,46.3816465165556,44.5995077372166,47.7096732844499
"dataset969",43.1515725088535,84.7813196619322,43.6449923521639,52.9592322914469,49.5413881936477,53.1166539618409
"dataset970",48.5616639336587,47.8620015007772,53.4079245102919,44.8159371117478,42.9948300188634,NA
"dataset971",36.9208336385345,36.5390315505004,40.9147090909101,34.7680309600706,33.5410540884399,40.2707005548478
"dataset972",47.741766841523,152.366009211249,52.8744192048803,54.4311764229008,53.9454511703908,56.6676903406332
"dataset973",45.8296624742175,153.604506055369,43.7366117871032,55.1726386595932,55.176153964249,55.8721297802573
"dataset974",33.8322960546441,33.8587249727055,47.7654863761321,43.5590114228045,120.123967208027,43.6713711895874
"dataset975",46.608520365308,158.523592787075,NA,53.4098790040647,52.9405334556279,57.0379897792465
"dataset976",53.0045438005022,54.1396935031406,NA,31.5577698246676,87.5783918217707,35.8089682361588
"dataset977",52.3125346062555,55.7033131952825,51.7847515933683,44.5688140052213,45.3309953228308,NA
"dataset978",34.5486393240034,41.9418188840891,33.1703354580797,45.446246166949,45.4691916503688,46.6897551395004
"dataset979",54.5271284255442,53.2367019082111,57.402477615109,44.79990579153,139.246325536229,47.3018161553166
"dataset980",46.973953629011,141.031542252206,NA,47.0544963263239,149.443180340954,56.1752278957608
"dataset981",51.7117327141541,55.3028656613914,51.7211772705472,48.5409239974645,46.9153556059062,47.3362373106165
"dataset982",46.8747862052816,55.7892471160965,47.5007449910211,44.1963807975055,40.3848748187382,48.0764603079547
"dataset983",56.5107430084894,56.5497046489735,NA,53.8797824542032,52.1027372639954,55.9552305107623
"dataset984",51.2093035457012,53.8908670744211,48.5541955243824,43.3632365897291,136.971171234197,50.3040976781716
"dataset985",51.3577557309775,149.639632612868,54.1548684658262,45.4299971378135,44.6875841107875,45.0609465295176
"dataset986",60.4062054229556,61.3998943388568,NA,51.0393109290243,68.1893300871588,NA
"dataset987",43.1200463612521,56.2335489783163,NA,46.7687948511173,139.066175339693,49.0803189205684
"dataset988",50.0647088416809,47.6664138562236,55.0872670789778,57.8512076598357,55.528839910036,56.8338912561831
"dataset989",43.6503738648858,77.6564491744487,NA,48.8966309435452,47.7152498297476,51.1086502616293
"dataset990",50.2015810536602,49.8312272968466,NA,48.567818606451,47.1504905420555,47.4844408593582
"dataset991",43.3438864123114,157.805914847607,44.4495699901853,114.149461824229,53.4092535022002,58.4358552101075
"dataset992",45.2896311337492,139.586865310727,58.0953185873007,56.297433488051,53.6858038746205,61.3092111344009
"dataset993",44.475514824627,47.0488940433465,44.6580691871071,48.1516227831073,48.0607954746884,49.4403382675309
"dataset994",42.7785682342335,44.6690928349052,NA,29.2458992385886,31.1144779016824,38.4419342454975
"dataset995",44.8703561510335,156.20646130517,51.4014132481031,49.4599979701835,47.5932571464507,51.1172203227837
"dataset996",54.6552013136412,52.8345145496866,58.4254885458471,39.4866997327754,123.496764889113,42.397903563329
"dataset997",50.6614286065655,86.1704659537595,52.4780030531856,53.4395369173036,54.303441806956,53.0534300851587
"dataset998",47.9252515057535,48.7407873140262,NA,42.8487273610764,124.422729316727,44.1010270376749
"dataset999",46.1064107174358,149.517769863518,50.8857897584437,50.0917874742168,47.0955519213612,55.7076916700778
"dataset1000",49.022498831081,151.310534309449,NA,35.9005405906429,35.609959834454,39.9259138130929
